docId,filename,toptopics...
0,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Gorgias.txt,23,0.4576790924010501,16,0.18357201589789193,33,0.07059763191215832,18,0.06990347910464902,19,0.04822530500147414,8,0.04255334037591625,32,0.03432347676057709,13,0.02313600788459215,4,0.021650322343715413,37,0.020473529487023218,25,0.010775709795361363,22,0.005272919312443549,6,0.004227681214775153,35,0.0033639068413994595,36,0.002921389306827069,14,3.5507838028127727E-4,21,2.352242985287582E-4,10,1.2965415125425745E-4,15,1.2139067684464933E-4,27,1.1462840004576134E-4,11,1.1296082146953035E-4,24,5.340704522390079E-5,20,2.798299069248133E-5,26,2.4299492125170814E-5,1,1.684520859647029E-5,29,1.6405648263769237E-5,2,1.5965085366299E-5,9,1.3318667639221325E-5,34,1.0079482072660026E-5,38,1.0028428225378749E-5,31,9.775719047207976E-6,30,8.696341084562784E-6,7,8.028527265549257E-6,28,7.965405790037984E-6,17,7.303603192011386E-6,12,7.094241207027411E-6,39,6.05234007302041E-6,0,5.713517178020608E-6,3,4.530556590006019E-6,5,1.7633320888012735E-6
1,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Republic.txt,33,0.17481418460219414,12,0.15606665932488092,16,0.13909558302520192,18,0.08305320554408452,8,0.07197604841873122,32,0.07193189522249747,19,0.06333531647196355,37,0.04491013655730768,4,0.024832171787997716,29,0.02389469704396097,6,0.022756215784581143,24,0.02191547335081849,25,0.016489724785227488,14,0.012130666705561092,17,0.01201522347418668,13,0.011179748466459704,1,0.010246965112356303,20,0.007089810144863376,22,0.006594860969029842,36,0.005807781636268127,21,0.0051810036027482775,35,0.00491208759128344,30,0.004660451505758135,34,0.0018004758319229818,2,0.0013933504620417406,10,9.863248122181003E-4,15,8.75264226718557E-4,7,2.9277385372078E-5,26,6.16279443107551E-6,9,3.3778570487617464E-6,38,2.5433923187137463E-6,31,2.479300661658113E-6,28,2.020172199124003E-6,27,1.8306486836611367E-6,39,1.5349838385448615E-6,0,1.4490521721680695E-6,11,1.4077203397254309E-6,3,1.1490317895837617E-6,23,9.939871000830327E-7,5,4.4721318128885977E-7
2,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OnFriendshipOrLaelius.txt,4,0.1836491161098758,7,0.137228598939423,13,0.1283006433606619,38,0.1153405477534572,8,0.07411426020254014,16,0.056307220738683765,18,0.05371441589549814,37,0.046639178290686055,24,0.039384954358071954,19,0.03928429472748725,32,0.026886686051141678,29,0.02407162172093903,6,0.017857388130225787,31,0.017413865033490867,33,0.012562460898381686,35,0.01061713706003738,14,0.0076827742464324255,20,0.0027873838016983753,26,0.0018033730843637701,28,0.001578187352867283,25,0.001040421629452965,1,6.170388995217085E-4,36,4.297057744392432E-4,2,2.2451423621744237E-4,17,2.0875236868645217E-4,10,4.047864506917211E-5,21,3.713004755950834E-5,15,2.5441058387227222E-5,9,2.4236853553988665E-5,34,1.83422950037214E-5,22,1.786270353010891E-5,30,1.5825302577668794E-5,27,1.3135299515105865E-5,12,1.290985629110929E-5,39,1.1013840421751747E-5,0,1.0397262164128916E-5,11,1.010069734342478E-5,3,8.244551149145876E-6,23,7.132072030134505E-6,5,3.2088511224253404E-6
3,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_Poetics.txt,30,0.5055185983214728,8,0.1282916814369357,1,0.07885873308693746,18,0.055090558435787654,24,0.031145575357107217,16,0.029597632698474673,26,0.020438121937346218,19,0.019842029918857754,10,0.019148336274433866,37,0.016649931692050434,9,0.01306922780170609,20,0.010705529568434364,28,0.009201262648934477,33,0.007951119931870212,11,0.007910862408313278,4,0.00782172632046654,32,0.00745206910927735,21,0.0064662508830067075,13,0.006137058575385095,6,0.005946259899218093,14,0.004833764755674012,15,0.003698971367716861,25,0.0011618495674186537,36,9.552230910815949E-4,17,9.312582580767287E-4,27,7.47359313577492E-4,35,2.4224067324444957E-4,29,2.8066053072013654E-5,2,2.7312357670091216E-5,34,1.7243529438238216E-5,38,1.7156188787976242E-5,22,1.679266711747153E-5,31,1.672386517038478E-5,7,1.3734847212507788E-5,12,1.2136512195120788E-5,39,1.0354074094981169E-5,0,9.77443096231212E-6,3,7.750674624768289E-6,23,6.704836771096984E-6,5,3.016630077165317E-6
4,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Aristotle_politics.txt,32,0.3116407455626199,17,0.26598901597190505,8,0.11485309722016471,16,0.06722432165626005,18,0.06542774629315584,4,0.03742454734786449,13,0.031179015709184823,19,0.028837677390959476,24,0.016307867378140686,9,0.008436426891512989,20,0.008002555065555219,14,0.0075318769426987835,35,0.006925176377770908,33,0.005270853114931613,1,0.004558701797083114,29,0.004221273983811159,21,0.004155071512181348,25,0.0029115831288226957,26,0.0020650982008599645,6,0.0019684272122826537,12,0.001688676646502625,37,0.0010999199910865995,38,8.463735837320164E-4,36,8.161878531464355E-4,10,2.768168495666992E-4,15,2.0676399649575044E-4,34,3.689413761865443E-5,31,3.6798749941156154E-5,28,3.6230275299159104E-5,2,5.0133567503377215E-6,22,3.0824007237478823E-6,30,2.730825377956553E-6,7,2.5211184555878434E-6,27,2.266636551615021E-6,39,1.9005560737224124E-6,0,1.7941588945753523E-6,11,1.7429834598806122E-6,3,1.42268556303743E-6,23,1.2307153813784754E-6,5,5.537216136119104E-7
5,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_SelectedLettersShuckburgh.txt,7,0.2506776674976871,4,0.20333395975870264,34,0.1603014164101295,16,0.07324233603423999,37,0.06153335126153159,19,0.05079674578859658,8,0.04300588361667224,24,0.02975178204177102,18,0.02942068700272108,32,0.019794737908637252,38,0.014278584510992743,35,0.010978032525107975,21,0.009979267502558656,29,0.009616927905273583,1,0.00656580482111912,13,0.006318242262975393,14,0.005771428592085275,6,0.0041608076250923415,28,0.003955643261335112,26,0.0025332962041418445,2,0.00252633215288706,25,6.572279672496335E-4,36,3.768066633969307E-4,15,1.014314419558753E-4,9,1.0087850938228937E-4,12,9.567751236360009E-5,33,2.4300765011740656E-5,20,2.3381985914854282E-5,10,1.858650685961475E-5,22,8.201985543890741E-6,31,8.168380841823495E-6,30,7.266475802554224E-6,17,6.102733937197766E-6,27,6.031311920727851E-6,39,5.0572053535826976E-6,0,4.774092220837949E-6,11,4.637919083992127E-6,3,3.785635764887487E-6,23,3.2748207229969086E-6,5,1.4734024149405871E-6
6,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Xenophon_TheSymposium.txt,28,0.31711556497485893,5,0.19671625580695512,37,0.09905218230014595,25,0.06325777356366694,16,0.03655522780822594,19,0.03635089755885057,4,0.031131006226161072,29,0.029233843338691227,8,0.023470481699561323,21,0.019953878292974354,0,0.018670125365747168,13,0.01792208895052157,24,0.017638573604528064,22,0.01720802577827643,33,0.017030110339145015,32,0.015494320776504367,6,0.015279844253883722,34,0.008608717945274253,18,0.008189909318803163,30,0.003135020173551203,38,0.0018658443949711755,2,0.0016758013165065928,1,0.001481157790988982,35,0.0012037702545532936,26,6.084405294348817E-4,14,5.184954520316147E-4,3,3.950104392028818E-4,10,1.1795966734891863E-4,20,2.5458994113037263E-5,36,1.938965235103661E-5,15,1.2719405997508504E-5,9,1.2117356745272477E-5,31,8.89397335719534E-6,7,7.304373954743046E-6,17,6.644836240442962E-6,27,6.567069847824719E-6,12,6.454358188908858E-6,39,5.506433961346641E-6,11,5.04990273649451E-6,23,3.565721141550449E-6
7,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Rome_Cicero_OldAge.txt,38,0.33504480981891605,37,0.10288760331066285,4,0.09608435725605276,19,0.09150178684140983,16,0.06710545646030541,8,0.05014243461042724,34,0.036112602608667825,18,0.03477808448455544,7,0.02995156217927061,29,0.024872683539431506,32,0.022410343424979343,6,0.017273557107922673,36,0.015328436926386364,13,0.01303550052832143,35,0.012593860417393845,33,0.008762190329175941,24,0.006687171939994457,20,0.006424608229129082,31,0.005539379761112246,28,0.005535801449876514,10,0.005351714763878443,21,0.004286528134948452,25,0.003253202475139436,26,0.001958819895641153,2,8.807965055800158E-4,14,7.018569591165418E-4,30,6.541190427975747E-4,9,4.509457731210618E-4,1,2.456065457575945E-4,15,2.7634021915465424E-5,22,1.9402429462931233E-5,17,1.4436487861858342E-5,27,1.4267533572772815E-5,12,1.4022657636489353E-5,39,1.1963209350634962E-5,0,1.1293483397240544E-5,11,1.0971355338338378E-5,3,8.955213406257333E-6,23,7.746841023027704E-6,5,3.485447063204199E-6
8,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_TheMento.txt,22,0.5909182349148212,16,0.09225525638130086,18,0.061616743654644424,33,0.049778299015912804,8,0.04736074834613432,19,0.04571446882144009,32,0.024336132857640434,25,0.023477042342102503,4,0.022212771604982855,37,0.017439886253511318,10,0.009889989067311667,24,0.005182542515239975,36,0.002976642508770973,6,0.002222197106975263,20,0.0019299144665005663,31,5.558105489834899E-4,0,5.457577787342334E-4,35,3.50415553301145E-4,26,3.259434294113002E-4,9,2.987690768657081E-4,13,1.0591557805752979E-4,14,8.128817769068753E-5,21,5.04933637877658E-5,1,4.168700061550456E-5,29,4.0599216409395065E-5,2,3.950895114655596E-5,15,3.45974406370802E-5,34,2.4943791758980652E-5,38,2.481744830939675E-5,30,2.1520919380052612E-5,7,1.986827406403719E-5,28,1.9712066738172355E-5,17,1.8074297448864882E-5,27,1.7862768848182066E-5,12,1.7556187319987103E-5,39,1.497778450794085E-5,11,1.3735996019241847E-5,3,1.1211812206097203E-5,23,9.698945496931099E-6,5,4.363734972483532E-6
9,file:/Users/brandonlocke/Desktop/GreekRomanTexts/texts/Greece_Plato_Phaedo.txt,36,0.388419848686484,33,0.11163311470573976,19,0.09209528922826658,16,0.08669662941304562,6,0.06760865622944531,18,0.06363890219096914,8,0.05475219205519735,37,0.034550478353962945,4,0.0220891367263676,25,0.021051946044898632,20,0.018527772715413133,10,0.00845574700403857,26,0.007325808268932018,13,0.007095845533818452,32,0.004850831775719384,14,0.003309699896787962,35,0.0026821890334189063,15,0.002281069316076096,21,0.0012820630678431568,28,5.125955286713927E-4,2,3.961497584461628E-4,1,2.713644119848236E-4,24,1.8837526105115607E-4,31,1.3726719290124646E-4,29,1.9216949448491853E-5,9,1.5600978311196386E-5,34,1.1806720121206921E-5,38,1.1746917595480338E-5,22,1.1498012715709896E-5,30,1.0186561623288776E-5,7,9.404310035624982E-6,17,8.555161678230454E-6,27,8.455038208229413E-6,12,8.309923049607765E-6,39,7.089479876584456E-6,0,6.692595685206156E-6,11,6.501700389108299E-6,3,5.306920858223634E-6,23,4.590831099761607E-6,5,2.065499824608105E-6
